fold,file_id,speaker_id,state,sex,sentence_id,sentence_id_norm,tier,reference,hyp_greedy,hyp_sf,hyp_dra,hyp_general_sf,wer_greedy,wer_sf,wer_dra,wer_general_sf
5,S08_TA_M_002,S08,Taraba,M,2,002,1,ina jin zafi a kirjina,ina jin zafi a kirgina,ina jin zafi a kirgina,ina jin zafi a kirgina,ina jin zafi a kirji na,20.0,20.0,20.0,40.0
5,S10_YO_M_002,S10,Yobe,M,2,002,1,ina jin zafi a kirjina,ina jin zafi a girgina,ina jin zafi a girgina,ina jin zafi a girgina,ina jin zafi a kirji na,20.0,20.0,20.0,40.0
5,S11_KD_M_002,S11,Kaduna,M,2,002,1,ina jin zafi a kirjina,ina jin zafi a birgina,ina jin zafi a firjina,ina jin zafi a firjina,ina jin zafi a kirji na,20.0,20.0,20.0,40.0
5,S13_GO_F_002,S13,Gombe,F,2,002,1,ina jin zafi a kirjina,ina jin zafi a kirgina,ina jin zafi a kirgina,ina jin zafi a kirgina,ina jin zafi a kirji na,20.0,20.0,20.0,40.0
5,S18_GO_F_002,S18,Gombe,F,2,002,1,ina jin zafi a kirjina,ina jin zafi a kirgina,ina jin zafi a kirgina,ina jin zafi a kirgina,ina jin zafi a kirji na,20.0,20.0,20.0,40.0
5,S20_BA_F_002,S20,Bauchi,F,2,002,1,ina jin zafi a kirjina,ina jin zafiya kirjina,ina jin zafi kirji na,ina jin zafi kirji na,ina jin zafi kirjina,40.0,40.0,40.0,20.0
5,S21_BA_F_002,S21,Bauchi,F,2,002,1,ina jin zafi a kirjina,ina jin zafi a kirji na,ina jin zafi a kirji na,ina jin zafi a kirji na,ina jin zafi a kirji na,40.0,40.0,40.0,40.0
5,S23_GO_F_002,S23,Gombe,F,2,002,1,ina jin zafi a kirjina,ina jin zafiya kirji na,ina jin zafiya kirji na,ina jin zafiya kirji na,ina jin zafiya kirji na,60.0,60.0,60.0,60.0
5,S04_PL_M_005,S04,Plateau,M,5,005,1,ka huta sosai don ka warke da wuri,kahuta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,kahuta sosai don kawar ke da wuri,50.0,25.0,25.0,50.0
5,S06_GO_M_005,S06,Gombe,M,5,005,1,ka huta sosai don ka warke da wuri,kahuta sosai tonka wurke a wuri,ka huta sosai don ka wurke a wuri,ka huta sosai don ka wurke a wuri,kahuta sosai don ka wurke a wuri,75.0,25.0,25.0,50.0
5,S08_TA_M_005,S08,Taraba,M,5,005,1,ka huta sosai don ka warke da wuri,ka h asi n r  r,ka,ka,ka,87.5,87.5,87.5,87.5
5,S10_YO_M_005,S10,Yobe,M,5,005,1,ka huta sosai don ka warke da wuri,ka huta sosai don kawarke da wuri,ka huta sosai don ka warke da wuri,ka huta sosai don ka warke da wuri,ka huta sosai don ka warke da wuri,25.0,0.0,0.0,0.0
5,S11_KD_M_005,S11,Kaduna,M,5,005,1,ka huta sosai don ka warke da wuri,kahuta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,50.0,25.0,25.0,25.0
5,S13_GO_F_005,S13,Gombe,F,5,005,1,ka huta sosai don ka warke da wuri,kahota sosai don kawar ke da wuri,kahota sosai don kawar ke da wuri,kahota sosai don kawar ke da wuri,kahuta sosai don kawar ke da wuri,50.0,50.0,50.0,50.0
5,S18_GO_F_005,S18,Gombe,F,5,005,1,ka huta sosai don ka warke da wuri,kahuta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,kahuta sosai don kawar ke da wuri,50.0,25.0,25.0,50.0
5,S20_BA_F_005,S20,Bauchi,F,5,005,1,ka huta sosai don ka warke da wuri,kahuta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,ka huta sosai don kawar ke da wuri,kahuta sosai don kawar ke da wuri,50.0,25.0,25.0,50.0
5,S21_BA_F_005,S21,Bauchi,F,5,005,1,ka huta sosai don ka warke da wuri,kahuta sosai don kawar ke da wuri,kahuta sosai don kawar ke da wuri,kahuta sosai don kawar ke da wuri,kahuta sosai don kawar ke da wuri,50.0,50.0,50.0,50.0
5,S23_GO_F_005,S23,Gombe,F,5,005,1,ka huta sosai don ka warke da wuri,kahuta sosai don kawurke da wure,ka huta sosai don kawurke da wuri,ka huta sosai don kawurke da wuri,ka huta sosai don kawurke da wuri,62.5,25.0,25.0,25.0
5,S04_PL_M_009,S04,Plateau,M,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta mun magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta mun magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta mun magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta mun magani,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332
5,S06_GO_M_009,S06,Gombe,M,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauran kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauran kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauran kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauran kuma ya rubuta magani,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332
5,S08_TA_M_009,S08,Taraba,M,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce yana da zazzibin cizon saura kuma ya rubuta magani,likita ya ce yana da zazzibin cizon saura kuma ya rubuta magani,likita ya ce yana da zazzibin cizon saura kuma ya rubuta magani,likita ya ce yana da zazzibin cizon saura kuma ya rubuta magani,25.0,25.0,25.0,25.0
5,S10_YO_M_009,S10,Yobe,M,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya u rubuta magani,likita ya ce ana da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ana da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,16.666666666666664,16.666666666666664,16.666666666666664,8.333333333333332
5,S11_KD_M_009,S11,Kaduna,M,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,ligita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,8.333333333333332,0.0,0.0,0.0
5,S13_GO_F_009,S13,Gombe,F,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon saura kuma ya rubuta magani,8.333333333333332,8.333333333333332,8.333333333333332,16.666666666666664
5,S18_GO_F_009,S18,Gombe,F,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,0.0,0.0,0.0,0.0
5,S20_BA_F_009,S20,Bauchi,F,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,0.0,0.0,0.0,0.0
5,S21_BA_F_009,S21,Bauchi,F,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332
5,S23_GO_F_009,S23,Gombe,F,9,009,2,likita ya ce ina da zazzabin cizon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon sauro kuma ya rubuta magani,likita ya ce ina da zazzabin ciwon saura kuma ya rubuta magani,8.333333333333332,8.333333333333332,8.333333333333332,16.666666666666664
5,S04_PL_M_014,S04,Plateau,M,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umarci ne da in dawo bayan kwana bakwai don duba,likita ya umarci ne da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,8.333333333333332,16.666666666666664,16.666666666666664,8.333333333333332
5,S06_GO_M_014,S06,Gombe,M,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurseni da in dawo bayan kwana bakwai don duba,likita ya umurseni da in dawo bayan kwana bakwai don duba,likita ya umurseni da in dawo bayan kwana bakwai don duba,likita ya umarceni da in dawo bayan kwana bakwai don duba,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
5,S08_TA_M_014,S08,Taraba,M,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurce ne da indawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,25.0,8.333333333333332,8.333333333333332,8.333333333333332
5,S10_YO_M_014,S10,Yobe,M,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurce ne da indawo bayan kwana bakwai don duba,likita ya umurcene da an dawo bayan kwana bakwai don duba,likita ya umurcene da an dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,25.0,25.0,25.0,8.333333333333332
5,S11_KD_M_014,S11,Kaduna,M,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umarce ne da in dawo bayan kwana bakwai don duba,8.333333333333332,8.333333333333332,8.333333333333332,16.666666666666664
5,S13_GO_F_014,S13,Gombe,F,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,likita ya umurce ne da in dawo bayan kwana bakwai don duba,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332
5,S18_GO_F_014,S18,Gombe,F,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurce ne da indawo bayan kwana bakwai don duba,likita ya umurce ne da indawo bayan kwana bakwai don duba,likita ya umurce ne da indawo bayan kwana bakwai don duba,likita ya umurce ne da indawo bayan kwana bakwai don duba,25.0,25.0,25.0,25.0
5,S20_BA_F_014,S20,Bauchi,F,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya ummurici ne da indawo bayan kwana bakwai don duba,likita ya ummurici ne da in dawo bayan kwana bakwai don duba,likita ya ummurici ne da in dawo bayan kwana bakwai don duba,likita ya ummurici ne da in dawo bayan kwana bakwai don duba,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664
5,S21_BA_F_014,S21,Bauchi,F,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurce da indawo bayan kwana bakai don duba,likita ya umarci da dawo bayan kwana bakwai don duba,likita ya umarci da dawo bayan kwana bakwai don duba,likita ya umurce da in dawo bayan kwana bakwai don duba,33.33333333333333,25.0,25.0,8.333333333333332
5,S23_GO_F_014,S23,Gombe,F,14,014,2,likita ya umurce ni da in dawo bayan kwana bakwai don duba,likita ya umurce ne da indawo bayan kwana bakwai don a duba,likita ya umurcene da in dawo bayan kwana bakwai don a duba,likita ya umurcene da in dawo bayan kwana bakwai don a duba,likita ya umurce ne da in dawo bayan kwana bakwai don a duba,33.33333333333333,25.0,25.0,16.666666666666664
5,S04_PL_M_023,S04,Plateau,M,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an shawarce ne da inguji abinci mai yawuwar kitse da gishiri saboda matsalar zuciya,an shawarce ne da inguji abinci mai ya uwar kitse da gishiri saboda matsalar zuciya,an shawarce ne da inguji abinci mai ya uwar kitse da gishiri saboda matsalar zuciya,an shawarce ne da inguji abinci mai yauwa kitse da gishiri saboda matsalar zuciya,40.0,46.666666666666664,46.666666666666664,40.0
5,S06_GO_M_023,S06,Gombe,M,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an cewa tsaiini da inguji abinci mai yawan kiso da gisiri saboda matsala zuciya ta,an cewa sani da in guji abinci mai yawan kisa da gishiri saboda matsala zuciya ta,an cewa sani da in guji abinci mai yawan kisa da gishiri saboda matsala zuciya ta,an cewa sani da in guji abinci mai yawan kisa da gishiri sabo da matsala zuciya ta,60.0,40.0,40.0,53.333333333333336
5,S08_TA_M_023,S08,Taraba,M,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an shawace ne da inguji abinci mai yawan kisai da gishiri saboda matsalar zuciya ta,an shawarce ne da in guji abinci mai yawan kisa da gishiri saboda matsalar zuciya ta,an shawarce ne da in guji abinci mai yawan kisa da gishiri saboda matsalar zuciya ta,an shawarce ne da in guji abinci mai yawan kisa da gishiri saboda matsalar zuciya ta,46.666666666666664,26.666666666666668,26.666666666666668,26.666666666666668
5,S10_YO_M_023,S10,Yobe,M,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an shaworce ne da inguji abinci mai yawan kitse da gashiri saboda matsalar zuciya,an shawarce ne da inguji abinci mai yawan kitse da gishiri saboda matsalar zuciya,an shawarce ne da inguji abinci mai yawan kitse da gishiri saboda matsalar zuciya,an shawarce ne da inguji abinci mai yawan kitse da gishiri saboda matsalar zuciya,46.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333
5,S11_KD_M_023,S11,Kaduna,M,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an shawarce ne da in guji abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,an shawarce ne da in guji abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,an shawarce ne da in guji abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,an shawarce ne da in guji abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,26.666666666666668,26.666666666666668,26.666666666666668,26.666666666666668
5,S13_GO_F_023,S13,Gombe,F,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an shawace ne da inguji abinci mai yawan kitse da gishiri saboda matsarar zuciya,an shawarce ne da in guji abinci mai yawan kitse da gishiri saboda matsarar zuciya,an shawarce ne da in guji abinci mai yawan kitse da gishiri saboda matsarar zuciya,an shawarce ne da in guji abinci mai yawan kitse da gishiri saboda matsarar zuciya,46.666666666666664,26.666666666666668,26.666666666666668,26.666666666666668
5,S18_GO_F_023,S18,Gombe,F,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an shawace ne da unguji abinci mai yawar kise da gishirin saboda matsalar zuciya ta,an shawarce ne da unguji abinci mai yawan kise da gishiri saboda matsalar zuciya ta,an shawarce ne da unguji abinci mai yawan kise da gishiri saboda matsalar zuciya ta,an shawarce ne da unguji abinci mai yawa kise da gishiri saboda matsalar zuciya ta,53.333333333333336,33.33333333333333,33.33333333333333,40.0
5,S20_BA_F_023,S20,Bauchi,F,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an shawarce ne da inguje abinci mai yawan kitseda gishiri saboda matsalar zuciya ta,an shawarce ne da in guje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,an shawarce ne da in guje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,an shawarce ne da in guje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,46.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333
5,S21_BA_F_023,S21,Bauchi,F,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,an shawace ne da inguje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,an shawarce ne da in guje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,an shawarce ne da in guje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,an sha wace ne da in guje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,46.666666666666664,33.33333333333333,33.33333333333333,46.666666666666664
5,S23_GO_F_023,S23,Gombe,F,23,023,3,an shawarce ni da in guji abinci mai yawan kise da gishiri saboda matsalar zuciyata,ko an shawo chini da nu guje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,ko an shawo chinidanuguje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,ko an shawo chinidanuguje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,ko an shawo chinidanuguje abinci mai yawan kitse da gishiri saboda matsalar zuciya ta,53.333333333333336,60.0,60.0,60.0
